brand,model,serie,reference,watch_type,second_watch_type,url,price_usd,msrp_eur,launch_price_eur,availability,quantity_produced,limited_edition_name,launch_date,case_material,bottom_case_material,diameter_mm,thickness_with_crystal_mm,thickness_without_crystal_mm,lug_to_lug_mm,case_shape,case_coating_pvd_dlc,case_finishing,drill_lugs_on_case,dial_color,dial_material,dial_type,dial_pattern,indices_type,hands_types,full_lume,lume_1,lume_2,color_match_date_wheel,movement,winding,power_reserve_hour,mph,hacking,manual_winding,complication_chronograph,complication_date,complication_dual_time,complication_flying_tourbillon,complication_gmt,complication_jump_hour,complication_power_reserve,complication_small_second,complication_sub_24_hour,complication_sub_second,complication_2nd_bezel_timezone,complication_moonphase,complication_world_time_zone,complication_alarm,complication_chronoscope,crystal_material,crystal_type_shape,inner_coating,outside_coating,bezel_insert_material,external_bezel_material,bezel_type,uni_bi_direction_bezel,number_of_clicks,internal_bezel,main_crown_type,other_crowns_function,strap_1_material,strap_2_material,strap_3_material,width_mm,bracelet_tapper_to_clasp_mm,bracelet_type,bracelet_links_type,bracelet_finishing,strap_bracelet_attachment_system,clasp_type,clasp_material,waterproofing_meters,warranty_year,brand_country,made_in,assembled_in,country,waterproofing,specific_info_from_brand,main_image,brand_website
Hemel,HD Series,Hydrodurance,Red,Diver,No,https://www.extropian.co/watches/hemel-hd-series-hydrodurance-red,599.99,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,42,12,-,46,Round,No,Brushed,No,Red,-,Sandwich,Matte,Cut In,-,No,C3,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,-,-,Sapphire,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,-,-,Pin and Collar,Brushed,Spring-bars,-,316L Stainless Steel,300,2,USA,-,-,USA,300,-,https://extropian.b-cdn.net/data/brand_images/Hemel-HD Series-Hydrodurance-Red-b144?optimizer=image&quality=100,https://www.hemelwatches.com
Geckota,S-01 Phalanx,Special Operations Watch,Intelligence Tactical Set,-,No,https://www.extropian.co/watches/geckota-s-01-phalanx-special-operations-watch-intelligence-tactical-set,699,,,Yes,-,-,-,-,-,42.5,13.9,13.9,52.5,-,-,-,-,Black,-,-,Matte,-,-,No,-,-,-,ETA 2824-2,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,300,2,-,-,-,-,300,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-phalanx special operations watch - intelligence tactical set-1NaT?optimizer=image&quality=100,https://www.geckota.com
Magrette Timepieces,Leoncino Creation,All,-,-,-,https://www.extropian.co/watches/magrette-timepieces-leoncino-creation-all,2650,,,Yes,20,-,-,316L Stainless Steel,-,40,-,-,-,-,-,Brushed,-,-,-,-,-,-,-,Yes,BGW9,-,-,Sellita Caliber SW200-1,Automatic,-,-,-,Yes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Double Domed,-,-,-,-,-,-,-,-,Screwdown,-,Leather,-,-,-,-,-,-,-,-,Butterfly,-,200,-,-,-,-,-,200,-,https://extropian.b-cdn.net/data/brand_images/Magrette Timepieces-Leoncino Creation-All---nQ4t?optimizer=image&quality=100,https://magrette.com
Hemel,HD Series,Hydrodurance,Orange,Diver,No,https://www.extropian.co/watches/hemel-hd-series-hydrodurance-orange,599.99,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,42,12,-,46,Round,No,Brushed,No,Orange,-,Sandwich,Matte,Cut In,-,No,C3,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,-,-,Sapphire,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,-,-,Pin and Collar,Brushed,Spring-bars,Butterfly,316L Stainless Steel,300,2,USA,-,-,USA,300,-,https://extropian.b-cdn.net/data/brand_images/Hemel-HD Series-Hydrodurance-Orange-af7f?optimizer=image&quality=100,https://www.hemelwatches.com
Geckota,Pioneer,Automatic Watch,Black Honeycomb Dial - TP-369-2,-,No,https://www.extropian.co/watches/geckota-pioneer-automatic-watch-black-honeycomb-dial-tp-369-2,399,,,Yes,-,-,-,316L Stainless Steel,-,42,14,12,45,-,-,-,-,Brown,-,-,-,-,-,No,-,-,-,SII NH35,Automatic,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,200,2,-,-,-,-,200,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-dark brown highley-FI1v?optimizer=image&quality=100,https://www.geckota.com
Hemel,HM Series,All,Hemel Arrowhead (Bead Blasted),Field,No,https://www.extropian.co/watches/hemel-hm-series-all-hemel-arrowhead-bead-blasted,399.99,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,40,13,-,48,Round,No,Bead Blasted,No,Black,-,-,Matte,Painted,-,No,C3 SL,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,Nylon (2 pieces),No,No,20,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,100,2,USA,-,-,USA,100,-,https://extropian.b-cdn.net/data/brand_images/Hemel-HM Series-All-Hemel Arrowhead (Bead Blasted)-40d8?optimizer=image&quality=100,https://www.hemelwatches.com
Isotope,Hydrium,All,Second Second,Diver,No,https://www.extropian.co/watches/isotope-hydrium-all-second-second,900,,,Yes,50,No,2023-05-31,316L Stainless Steel,316L Stainless Steel & Sapphire,40,14.9,12.9,48,Round,No,Sandblasted,No,Black,-,Multi-layered,Matte,Painted,Baton,No,-,No,No,Swisstech S24-45,Automatic,40,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,-,316L Stainless Steel,Plain,Uni,120,No,Screwdown,No,Leather,No,No,22,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,300,2,UK,Switzerland,Switzerland,UK,300,-,https://extropian.b-cdn.net/data/brand_images/isotope-all-hydrium-second-second--EwNz?optimizer=image&quality=100,https://isotopewatches.com
Geckota,Chronotimer,Racing Chronograph Watch,Silver Sunburst Dial - VS-369-2,Rally Chronograph,No,https://www.extropian.co/watches/geckota-chronotimer-racing-chronograph-watch-silver-sunburst-dial-vs-369-2,399,,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,42,13,13,48.5,-,-,-,-,Brown,-,-,-,-,-,No,-,-,-,Miyota 6S21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Domed,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,100,2,-,-,-,-,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-chocolate brown v-stitch-Z2zL?optimizer=image&quality=100,https://www.geckota.com
Furlan Marri,Mechaquartz,All,Seddiqi & Sons Limited Edition - Ref. 1061-A,Chronograph,No,https://www.extropian.co/watches/furlan-marri-mechaquartz-all-seddiqi-sons-limited-edition-ref-1061-a,725,,,Sold Out,100,No,-,316L Stainless Steel,316L Stainless Steel,38,12,11.3,46,Round,No,Brushed & Polished,Yes,Green,-,Plain,Lacquer,Applied,Leaf,No,No,No,No,Seiko Meca-quartz VK64,Meca-quartz,-,32MHz (Quartz),-,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,Yes,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,Leather,Leather,No,20,16,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,2,Switzerland,Hong Kong,Hong Kong,Switzerland,50,UAE 50 years celebration,https://extropian.b-cdn.net/data/brand_images/furlan-marri-all-mechaquartz-seddiqi-sons-limited-edition-g1OT?optimizer=image&quality=100,https://www.furlanmarri.com
Maen,Manhattan,37 - Automatic - Date,Anthracite Black - M2.1.7,Sport,No,https://www.extropian.co/watches/maen-manhattan-37-automatic-date-anthracite-black-m2-1-7,988,899,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,37,9.3,-,47,Square Octogonal,No,Brushed & Polished,Yes,Black,-,Tapisserie,Côtes de Genève,Applied,Baton,No,C1 X1,No,No,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,-,No,316L Stainless Steel,No,No,22,16,-,-,Brushed & Polished,Screws,Butterfly,316L Stainless Steel,100,2,Sweden,Switzerland,Switzerland,Sweden,100,Integrated Bracelet,https://extropian.b-cdn.net/data/brand_images/maen-automatic-date-manhattan-37-anthracite-black-IwMj?optimizer=image&quality=100,https://www.maenwatches.com
Furlan Marri,Mechanical,Furlan Marri x Revolution Watch x Auro Montanari - Chronograph,Taupe Flyback - Ref.3177-A,Chronograph,No,https://www.extropian.co/watches/furlan-marri-mechanical-furlan-marri-x-revolution-watch-x-auro-montanari-chronograph-taupe-flyback-ref-3177-a,2750,,,Sold Out,300,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,38,13.2,10.9,46,Round,No,Brushed & Polished,Yes,Grey,-,Sandwich,Lacquer,Applied,Leaf,No,No,No,No,Sellita AMT5100,Handwind,63,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,Flyback,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Flat,Yes,Yes,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,Leather,Leather,No,20,16,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,2,Switzerland,Switzerland,Switzerland,Switzerland,50,-,https://extropian.b-cdn.net/data/brand_images/furlan-marri-furlan-marri-x-revolution-watch-x-auro-montanari-chronograph-mechanical--copy-salmon-flyback-ref-3188-a-Y1Nj?optimizer=image&quality=100,https://www.furlanmarri.com
Maen,Skymaster 38,MKIII - MCT,Inverted Panda - M6.2.2,Chronograph,No,https://www.extropian.co/watches/maen-skymaster-38-mkiii-mct-inverted-panda-m6-2-2,2308,2099,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,38,13.4,-,4,Round,No,Brushed & Polished,No,Black,-,Plain,Sunburst,Applied,Dauphine,No,Old Radium (Vintage),No,No,Sellita SW510 M,Handwind,56,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Domed,Yes,No,316L Stainless Steel,316L Stainless Steel,Tachymeter,Fixed,-,No,Push / Pull,Chronograph,Rubber (Tropic),No,No,20,16,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,100,2,Sweden,Switzerland,Switzerland,Sweden,100,-,https://extropian.b-cdn.net/data/brand_images/maen-mkiii-mct-skymaster-38--copy-inverted-panda-m6-2-1-gyMz?optimizer=image&quality=100,https://www.maenwatches.com
Hemel,HD Series,The Sea Dart,Juniper Green,Diver,No,https://www.extropian.co/watches/hemel-hd-series-the-sea-dart-juniper-green,499.99,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,39,11.5,-,45,Round,No,Brushed & Polished,Yes,Green,-,Plain,Sunburst,-,-,No,C3,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,-,-,Stainless Steel,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,Rubber (Tropic),No,20,-,Beads of Rice,-,-,-,Deployant Double Pushers,316L Stainless Steel,300,2,USA,-,-,USA,300,-,https://extropian.b-cdn.net/data/brand_images/Hemel-HD Series-The Sea Dart-Juniper Green-a3ba?optimizer=image&quality=100,https://www.hemelwatches.com
Hemel,HD Series,Hydrodurance,Red & Blue Bezel,Diver,No,https://www.extropian.co/watches/hemel-hd-series-hydrodurance-red-blue-bezel,599.99,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,42,12,-,46,Round,No,Brushed,No,Black,-,Sandwich,Matte,Cut In,-,No,C3,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,-,-,Sapphire,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,-,-,Pin and Collar,Brushed,Spring-bars,Fliplock Deployant Double Pushers,316L Stainless Steel,300,2,USA,-,-,USA,300,-,https://extropian.b-cdn.net/data/brand_images/Hemel-HD Series-Hydrodurance-Red & Blue Bezel-7f32?optimizer=image&quality=100,https://www.hemelwatches.com
Lorier,Neptune,Series III,Navy / Gilt,Diver,No,https://www.extropian.co/watches/lorier-neptune-series-iii-navy-gilt,499,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,39,12.7,10.3,47,Round,No,Brushed & Polished,Yes,Blue,-,Plain,-,Applied,-,No,BGW9,No,No,Miyota 90S5,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Acrylic,Domed,-,-,-,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,20,16,-,Screws,-,-,Deployant Double Pushers Micro Adjust,316L Stainless Steel,200,1,USA,-,-,USA,200,-,https://extropian.b-cdn.net/data/brand_images/Lorier-Neptune-Series III-Black / Gilt-c7c8?optimizer=image&quality=100,https://www.lorierwatches.com/
Hemel,HD Series,Hydrodurance,Blue,Diver,No,https://www.extropian.co/watches/hemel-hd-series-hydrodurance-blue,599.99,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,42,12,-,46,Round,No,Brushed,No,Blue,-,Sandwich,Matte,Cut In,-,No,C3,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,-,-,Sapphire,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,-,-,Pin and Collar,Brushed,Spring-bars,Butterfly,316L Stainless Steel,300,2,USA,-,-,USA,300,-,https://extropian.b-cdn.net/data/brand_images/Hemel-HD Series-Hydrodurance-Blue-755b?optimizer=image&quality=100,https://www.hemelwatches.com
Henry Archer,Nordsø,MK3,Neon III 316,Diver,No,https://www.extropian.co/watches/henry-archer-nords-mk3-neon-iii-316,646,587.95,,Yes,-,No,2024-01-03,316L Stainless Steel,316L Stainless Steel & Sapphire,40,10.5,-,47,Round,No,Brushed & Polished,No,Purple,-,Plain,Spiral,Applied,Skeleton,No,BGW9,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Ceramic,316L Stainless Steel,Markers,Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,20,-,Beads of Rice,-,Brushed & Polished,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,316L Stainless Steel,200,2,Danemark,-,-,Danemark,200,-,https://extropian.b-cdn.net/data/brand_images/henry-archer-all-nords---copy-neon-ii-316-Q5Nz?optimizer=image&quality=100,https://henryarcher.com
Hemel,HF Series,The Airfoil,Full Lume Ivory,Pilot Chronograph,No,https://www.extropian.co/watches/hemel-hf-series-the-airfoil-full-lume-ivory,499.99,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,42,13.4,-,49,Round,No,Polished,No,Beige,Lume,Plain,Matte,Painted,Syringe,Yes,C3 SL,No,No,Seagull ST1901,Handwind,50,21.600 / 3Hz / 6 Movements Per Second,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,-,-,Ceramic,316L Stainless Steel,12-Hour,-,120,No,Push / Pull,No,Leather,No,No,22,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,100,2,USA,-,-,USA,100,-,https://extropian.b-cdn.net/data/brand_images/Hemel-HF Series-The Airfoil-Full Lume Ivory-6216?optimizer=image&quality=100,https://www.hemelwatches.com
Magrette Timepieces,Leoncino Wheke,All,-,-,-,https://www.extropian.co/watches/magrette-timepieces-leoncino-wheke-all,5250,,,Yes,20,-,-,316L Stainless Steel,-,40,-,-,-,-,-,Brushed,-,-,-,-,-,-,-,Yes,BGW9,-,-,Sellita Caliber SW200-1,Automatic,-,-,-,Yes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Double Domed,-,-,-,-,-,-,-,-,Screwdown,-,Leather,-,-,-,-,-,-,-,-,Butterfly,-,200,-,-,-,-,-,200,-,https://extropian.b-cdn.net/data/brand_images/Magrette Timepieces-Leoncino Wheke-All---fcBE?optimizer=image&quality=100,https://magrette.com
Henry Archer,Kvantum,All,Vektor,Chronograph,No,https://www.extropian.co/watches/henry-archer-kvantum-all-vektor,339,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,40,10.3,-,48,Round,No,Brushed & Polished,No,White,-,Plain,Glossy,Applied,Baton,No,-,No,No,Seiko Meca-quartz VK64,Meca-quartz,-,32MHz (Quartz),Yes,No,Yes,Date,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,316L Stainless Steel,No,No,20,-,5-Link,-,-,Quick Release Spring-bars,Fliplock Deployant Double Pushers Micro Adjust,316L Stainless Steel,50,2,Danemark,-,-,Danemark,50,-,https://extropian.b-cdn.net/data/brand_images/henry-archer-all-kvantum-vektor-Q4NT?optimizer=image&quality=100,https://henryarcher.com
Gruppo Gamma,Nexus,All,ND-02,Tool,No,https://www.extropian.co/watches/gruppo-gamma-nexus-all-nd-02,1250,,,Yes,-,No,-,Damascus Steel,316L Stainless Steel & Sapphire,44,15.5,-,52,Round,No,-,Yes,Black,-,Sandwich,-,Cut In,-,No,Old Radium (Vintage),No,No,Miyota 8215,Automatic,36,21.600 / 3Hz / 6 Movements Per Second,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Flat,-,-,No (Fixed),Damascus Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,22,-,-,-,-,Spring-bars,Pin Buckle,-,100,2,Singapore,-,-,Singapore,100,-,https://extropian.b-cdn.net/data/brand_images/Gruppo Gamma-Nexus-All-ND-02-81d5?optimizer=image&quality=100,https://gruppogammawatches.com
Lorier,Falcon,Serie II,PVD Gold - White,Sport,No,https://www.extropian.co/watches/lorier-falcon-serie-ii-pvd-gold-white,549,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,36,11,9,44,Round,PVD,Brushed & Polished,Yes,White,-,Plain,Textured,-,-,No,BGW9,No,No,Miyota 90S5,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Acrylic,Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,316L Stainless Steel,No,No,20,16,-,Screws,-,-,Deployant Double Pushers Micro Adjust,316L Stainless Steel,100,1,USA,-,-,USA,100,-,https://extropian.b-cdn.net/data/brand_images/Lorier-Falcon-Serie II-PVD Gold / White-dda1?optimizer=image&quality=100,https://www.lorierwatches.com/
Geckota,Chronotimer,Racing Chronograph Watch,Brown Fumé Dial - TP-369-2,Rally Chronograph,No,https://www.extropian.co/watches/geckota-chronotimer-racing-chronograph-watch-brown-fum-dial-tp-369-2,399,,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,42,13,13,48.5,-,-,-,-,Brown,-,-,-,-,-,No,-,-,-,Miyota 6S21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Domed,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,100,2,-,-,-,-,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-dark brown highley stitch-QyLS?optimizer=image&quality=100,https://www.geckota.com
Halios Watches,Seaforth,IV - Titanium - Fixed Bezel,Verglas White,Sport,No,https://www.extropian.co/watches/halios-watches-seaforth-iv-titanium-fixed-bezel-verglas-white,900,,,Yes,-,No,-,Titanium,Titanium,40,12.4,-,46.5,Round,No,Brushed & Polished,Yes,White,-,Plain,Glossy,Applied,Pencil,No,C3 X1,No,No,Sellita SW200-1,Automatic,40,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Titanium,Rubber (Silicone),No,20,-,-,-,-,Quick Release Spring-bars,Deployant Double Pushers Micro Adjust,Titanium,200,1,Canada,-,-,Canada,200,-,https://extropian.b-cdn.net/data/brand_images/halios-watches-iv-titanium-fixed-bezel-seaforth--copy-bahama-yellow-A3OD?optimizer=image&quality=100,https://halioswatches.com
Geckota,Forzo - G2 Enduratimer,Chronograph,Reverse Panda Dial- RWB046-WH,-,No,https://www.extropian.co/watches/geckota-forzo-g2-enduratimer-chronograph-reverse-panda-dial-rwb046-wh,449,,,Yes,-,-,-,316L Stainless Steel,-,40,12.5,12.5,47,-,-,-,-,White,-,-,-,-,-,No,-,-,-,SII VK63,Meca-quartz,-,-,-,No,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,100,2,-,-,-,-,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-white tropical rubber bracelet-qlsd?optimizer=image&quality=100,https://www.geckota.com
Lorier,Falcon,Serie II,PVD Gold - Green,Sport,No,https://www.extropian.co/watches/lorier-falcon-serie-ii-pvd-gold-green,549,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,36,11,9,44,Round,PVD,Brushed & Polished,Yes,Green,-,Plain,Textured,-,-,No,BGW9,No,No,Miyota 90S5,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Acrylic,Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,316L Stainless Steel,No,No,20,16,-,Screws,-,-,Deployant Double Pushers Micro Adjust,316L Stainless Steel,100,1,USA,-,-,USA,100,-,https://extropian.b-cdn.net/data/brand_images/Lorier-Falcon-Serie II-PVD Gold / Green-59a4?optimizer=image&quality=100,https://www.lorierwatches.com/
Henry Archer,Nordsø,MK3,Optic White,Diver,No,https://www.extropian.co/watches/henry-archer-nords-mk3-optic-white,691,628.95,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,40,10.5,-,47,Round,No,Brushed & Polished,No,White,-,Plain,Tapisserie,Applied,Skeleton,No,BGW9,No,Yes,Miyota 9019,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Ceramic,316L Stainless Steel,Markers,Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,20,-,Beads of Rice,-,Brushed & Polished,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,316L Stainless Steel,200,2,Danemark,-,-,Danemark,200,-,https://extropian.b-cdn.net/data/brand_images/henry-archer-mk3-nords---copy-iris-A2OT?optimizer=image&quality=100,https://henryarcher.com
Maen,Manhattan,37 - Automatic - Date,Ice Grey - M2.1.5,Dress,No,https://www.extropian.co/watches/maen-manhattan-37-automatic-date-ice-grey-m2-1-5,988,899,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,37,9.3,-,47,Square Octogonal,No,Brushed & Polished,Yes,Grey,-,Tapisserie,Côtes de Genève,Applied,Baton,No,C1 X1,No,No,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,-,No,316L Stainless Steel,No,No,22,16,-,-,Brushed & Polished,Screws,Butterfly,316L Stainless Steel,100,2,Sweden,Switzerland,Switzerland,Sweden,100,Integrated Bracelet,https://extropian.b-cdn.net/data/brand_images/maen-automatic-date-manhattan-37-ice-grey-Y4Nj?optimizer=image&quality=100,https://www.maenwatches.com
Geckota,Forzo - Drive King,Mechanical Chronograph,Blue - SS-B02-B,-,No,https://www.extropian.co/watches/geckota-forzo-drive-king-mechanical-chronograph-blue-ss-b02-b,849,,,Yes,-,-,-,316L Stainless Steel,-,40,13.6,13.6,47,-,-,-,-,Multi,-,-,-,-,-,No,-,-,-,Seagull ST19,-,-,-,-,Yes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,100,2,-,-,-,-,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-stainless steel 5-link bracelet-cM2Z?optimizer=image&quality=100,https://www.geckota.com
Geckota,Pioneer,Automatic Watch,Blue Arctic Edition - TP-369-3,-,No,https://www.extropian.co/watches/geckota-pioneer-automatic-watch-blue-arctic-edition-tp-369-3,399,,,Yes,-,-,-,316L Stainless Steel,-,42,14,12,45,-,-,-,-,Brown,Gold,-,Sunburst,-,-,No,-,-,-,SII NH35,Automatic,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,200,2,-,-,-,-,200,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-reddish brown highley-8UCW?optimizer=image&quality=100,https://www.geckota.com
Geckota,Forzo - Glickenhaus,Chronograph,Black & Blue - RWB046-BK,Rally Chronograph,No,https://www.extropian.co/watches/geckota-forzo-glickenhaus-chronograph-black-blue-rwb046-bk,449,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,40,-,12.5,47,Round,No,Brushed & Polished,Yes,Black,-,Textured,Textured,Painted,Dauphine,No,BGW9,No,Yes,Seiko Meca-quartz VK64,Meca-quartz,-,32MHz (Quartz),-,No,Yes,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Flat,-,-,Aluminum,316L Stainless Steel,12-Hour,Bi,-,No,Screwdown,Chronograph,Rubber (Silicone),No,No,20,-,-,-,-,-,Pin Buckle,316L Stainless Steel,100,2,UK,-,-,UK,100,-,https://extropian.b-cdn.net/data/brand_images/Geckota---All-black tropical rubber strap-QycJ?optimizer=image&quality=100,https://www.geckota.com
